id,SalePrice
1461,120129.31927478552
1462,153008.79054736622
1463,181999.69097821222
1464,195952.32326800443
1465,197477.81867795798
1466,171222.803747467
1467,178212.03087703802
1468,161123.62038577278
1469,193898.4757363656
1470,119925.60335526003
1471,189952.67462837714
1472,97385.91629208034
1473,96173.50626081876
1474,146413.78562764698
1475,113408.51415667243
1476,363558.984105984
1477,250762.1222651025
1478,294599.1701635048
1479,299293.4164379244
1480,474977.5120781664
1481,325368.76315671415
1482,210850.55942168576
1483,177057.72319589468
1484,162710.85095026542
1485,191473.7558675598
1486,193107.95971461225
1487,339866.16601926426
1488,238341.33596107218
1489,193749.6298212056
1490,231349.06705142406
1491,195044.05466457343
1492,92756.67775796363
1493,189749.58818818274
1494,299951.37356040685
1495,293285.66970446956
1496,235702.164656126
1497,179388.3205557799
1498,167787.28648735123
1499,162374.415508417
1500,152697.75864745732
1501,174507.68519466894
1502,145503.64968605706
1503,290290.2173620698
1504,242519.04099163142
1505,225593.98135762924
1506,188193.2160308553
1507,245834.53350239713
1508,202873.96895498727
1509,163898.1183448687
1510,143480.39580847695
1511,148092.68433306832
1512,175334.36023829743
1513,152363.36304851645
1514,155109.83248337684
1515,197374.46884540885
1516,157898.1317990385
1517,168347.74121710323
1518,132466.4938290441
1519,209170.4359895011
1520,127540.30690152045
1521,130083.47105527963
1522,178496.1410772242
1523,110130.51174518987
1524,125686.44037638232
1525,120266.20310782452
1526,113488.3571826769
1527,107566.16336281119
1528,137378.40440996742
1529,149722.57564578013
1530,184338.34961494216
1531,105988.75624993842
1532,98505.58168623656
1533,142816.37745663652
1534,127215.29043925783
1535,147673.91491012106
1536,106379.16557370598
1537,64977.58797165854
1538,147237.00119730103
1539,191933.52941402738
1540,94263.44657723753
1541,138707.1156407309
1542,139649.25594033502
1543,189700.50442531426
1544,85068.00861848786
1545,115257.90625298736
1546,135137.94002533253
1547,127884.21489990737
1548,138708.21786017128
1549,119838.45538671926
1550,135618.01386848427
1551,108884.99970189897
1552,136390.91940861952
1553,148289.78778000554
1554,116891.81051834828
1555,160376.89561497036
1556,85485.17703898794
1557,105780.77772020054
1558,97580.46269367111
1559,63552.762818027324
1560,134335.20712117414
1561,129372.72027591031
1562,130057.36071470653
1563,117918.56077427078
1564,155071.53883184987
1565,150955.3237068854
1566,237772.52724230476
