Id,SalePrice
1461,123785.87
1462,914619.3
1463,183720.67
1464,215301.81
1465,181301.69
1466,184206.77
1467,214349.39
1468,183178.67
1469,206254.9
1470,123486.66
1471,197960.03
1472,103911.97
1473,110072.73
1474,144967.67
1475,132181.98
1476,332205.94
1477,270088.47
1478,315781.0
1479,285022.44
1480,447466.06
1481,335708.84
1482,214124.34
1483,181078.08
1484,141980.33
1485,186400.36
1486,219715.48
1487,315801.2
1488,234141.78
1489,210264.95
1490,260123.23
1491,198488.94
1492,68151.71
1493,235178.12
1494,310871.16
1495,278655.5
1496,239023.55
1497,172721.39
1498,154319.53
1499,145499.31
1500,141720.52
1501,258584.88
1502,194594.83
1503,344396.16
1504,225104.77
1505,203979.17
1506,202865.39
1507,287844.53
1508,208174.6
1509,185039.48
1510,157305.78
1511,166644.1
1512,180444.8
1513,112233.945
1514,200515.4
1515,222374.34
1516,149455.64
1517,169151.52
1518,115976.82
1519,198499.73
1520,136948.78
1521,151144.4
1522,165677.31
1523,80096.97
1524,122608.445
1525,152764.1
1526,124071.76
1527,131341.45
1528,150890.64
1529,147475.1
1530,234927.31
1531,189386.08
1532,148677.6
1533,173181.23
1534,157212.89
1535,126552.43
1536,118139.52
1537,78351.18
1538,184520.11
1539,192264.34
1540,103379.766
1541,141612.27
1542,125016.99
1543,167534.31
1544,113193.234
1545,137789.58
1546,148581.67
1547,143732.23
1548,114095.17
1549,92989.55
1550,127546.664
1551,163831.34
1552,184934.2
1553,202201.95
1554,115045.375
1555,174118.3
1556,147435.42
1557,127210.19
1558,95787.64
1559,114426.38
1560,122397.664
1561,166924.34
1562,128823.14
1563,122871.52
1564,156953.66
1565,150356.88
1566,211399.25
1567,76601.016
1568,204636.5
1569,137069.38
1570,132483.98
1571,115354.96
1572,170212.06
1573,275194.0
1574,92364.35
1575,261875.53
1576,277908.1
1577,187785.25
1578,108645.875
1579,161457.36
1580,209006.27
1581,146273.44
1582,133098.83
1583,350566.4
1584,241298.97
1585,157652.03
1586,97210.734
1587,105489.58
1588,172477.19
1589,105445.336
1590,134321.69
1591,92682.555
1592,137217.64
1593,103952.836
1594,180654.11
